Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,ET10_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
8/01/2018,234,6,76,13.4,504,0,17.3,15.6,83.1,23.8,11,8.9,17.5,1015.4,12.8,30.25,6
9/01/2018,34,3.1,86,10.3,323,6,18.6,17.1,85.4,25.9,16.1,15.5,19.6,1012.3,1.2,14.21,6
10/01/2018,223,6.3,227,9.8,267,36.8,15.2,14.8,95.7,16.6,15,15,19,1015.4,0,5.34,3.8
11/01/2018,135,1.5,74,7.2,278,27.2,12.2,11.8,94.9,14.7,11.4,11.3,16.1,1018.9,0,6.43,1.2
12/01/2018,85,3.4,73,8.2,432,3.6,12.6,12.1,94.1,15.3,11.5,11.3,15.7,1022,0,8.4,1.2
13/01/2018,62,6.2,49,10.8,387,0.2,14.8,14.5,96.3,21.2,12.4,13.1,16.1,1017.5,4.4,16.49,1.7
14/01/2018,332,1.5,60,13.9,522,0,17.3,17.1,98.1,29.5,14.5,14.1,17.9,1013.8,13.2,31.5,3.2
15/01/2018,71,5.5,75,13.9,529,0,19.3,17.8,85.9,25,16.9,16.8,19.4,1016,9.9,28.68,7.4
16/01/2018,68,5.3,73,10.3,408,0,20,18,81.2,25.8,16.8,15,19.6,1014.3,14,30.61,6.5
17/01/2018,76,3.6,67,12.9,395,0.2,22.1,18.3,67.9,26.8,17,14,20.2,1011,5.1,17.07,6.7
18/01/2018,343,1.9,222,9.8,368,0.4,24.5,19.2,58.7,28.3,15.7,12,19.6,1008.1,11.6,26.37,4.8
19/01/2018,203,2,49,11.3,440,0,18.7,16.9,82.8,23.8,17.1,16.2,20.5,1015.4,7.9,25.24,6.4
20/01/2018,45,1.3,72,9.3,269,0,18.3,17.5,91.5,31.1,15.1,12.1,20.4,1011.5,12.3,30.73,5.8
21/01/2018,220,1,65,7.2,261,0,18.8,17.4,86.4,22.9,16.4,15.1,22.1,1017.6,3.4,16.2,6.9
22/01/2018,28,2.1,99,8.2,255,0,19.3,17.7,84.2,27.3,17,17.3,21.7,1012.3,5.6,23.49,3.5
23/01/2018,43,3.4,59,11.8,362,0,19.3,17.7,85,24.2,18,17.5,22.4,1013.5,10.7,28.06,5.4
24/01/2018,34,0.6,51,9.8,330,0,21.2,18.4,75.1,31.8,14.5,10.9,21.7,1010.5,11.7,28.87,6
25/01/2018,26,1.6,199,12.4,367,1.4,18.7,17.8,91.5,29.3,17,15.5,23.2,1012.8,7.9,24.52,6.9
26/01/2018,203,2.3,44,9.8,428,0,18,16.7,87,22.5,16.6,16.6,22.3,1021.5,4.2,14.36,6.1
27/01/2018,54,5.7,82,10.3,308,0,20.1,17.2,73.5,23.8,16.8,14.6,20.8,1019.6,12.3,28.67,3.7
28/01/2018,231,2.4,62,9.8,352,0,20,18.3,84.4,27.2,17.9,16,22.8,1020.1,8.4,23.9,6
29/01/2018,59,6.5,58,13.9,525,0,19.4,17.5,82.2,24,17.4,15.5,22.9,1021.2,8.2,23.88,5.7
30/01/2018,9,2.2,216,10.8,287,0,19.2,18.1,88.9,29.9,18,15.9,23.1,1015.1,12.9,28.93,5.7
31/01/2018,26,1.4,331,12.9,492,0.4,20.4,17.7,75.4,29.9,15.9,14.7,23.6,1007.4,4.1,15.96,6.8
1/02/2018,48,7.1,351,22.1,792,17.4,19.8,18.3,85.4,34.5,19.6,18.1,23.1,984.3,5.4,20.1,5.2
2/02/2018,250,6.6,200,13.4,393,1.8,10.2,9.8,94.7,17,9.9,10,18.9,997.8,0.7,10.83,8.7
3/02/2018,251,3.3,199,10.8,305,0,11.5,10,81.8,17.4,10.2,9.5,16.9,1012.4,6.6,20.49,2.5
4/02/2018,51,4.7,301,12.9,425,0,14.3,12.1,75.8,25.1,7.5,4.1,15.8,1012.1,11.5,26.62,3.9
5/02/2018,357,2,336,16.5,439,0,16.1,12.3,61.5,26.9,13.3,9.7,18.1,1000,4.4,21.27,5.5
6/02/2018,186,6.2,187,13.9,314,0,11.2,9.8,83,17.1,9.8,6.8,17.4,1006.2,0.2,15.09,6.3
7/02/2018,37,1.9,41,9.3,308,0,13.4,10.9,71.3,20.6,10.2,6.1,17.2,1022.3,12.6,27.72,3.2
8/02/2018,40,1.8,66,13.9,611,0,13.8,12.2,82.1,21.3,7.4,2.8,17.3,1026.1,13.3,29.12,5.2
9/02/2018,76,6.5,73,11.8,399,0,17.6,15.2,76,21.9,13.7,12.4,18.9,1017.9,11.6,27.52,5.4
10/02/2018,192,2.7,64,9.8,317,10.4,16.6,15.5,88,23.6,13.3,10.4,20.1,1014.2,5.8,19.71,5.4
11/02/2018,62,4.3,70,12.4,331,6.4,17.1,16.9,97.5,19.4,16.4,16.7,20.7,1006.7,0,4.65,4
12/02/2018,301,1.1,65,10.8,275,0,19.3,19,97.1,28.4,15.2,13.4,19.1,1002.2,12.3,27.45,1.1
13/02/2018,223,2.4,57,10.8,344,0,19.9,16.6,69.6,27.6,14.9,11.2,19,1008.7,9.2,23.04,5.6
14/02/2018,234,5.1,212,12.4,357,0,17.6,16.1,84.8,21.7,15.1,10.8,19.6,1011.4,2.9,11.96,5.6
15/02/2018,43,3.5,220,12.4,424,0,16.2,15.9,96.8,29.5,12.5,9.2,18.5,1009.8,10.9,25.95,2.8
16/02/2018,40,1.2,317,17,582,0,14.5,14,93.8,30.7,12.2,9.5,19.1,1009.7,7.3,22.1,6
17/02/2018,296,4,192,14.4,354,0,22.3,17.7,61.3,27.6,14.6,15.2,20.6,1004.8,7.5,18.68,6.3
18/02/2018,65,4.1,301,14.4,334,0,18.3,16.9,86,28.2,13.6,10.1,19.6,1011.8,8.4,21.66,4.8
19/02/2018,313,3.8,220,12.4,435,5.2,23.1,15.9,43.3,27.6,13.4,7.4,19.3,1006.8,8.6,19.92,5
20/02/2018,110,3.6,198,13.4,455,60.8,12.6,12,93.1,13.2,12.5,12.1,18.4,1010.5,0,1.77,5.8
21/02/2018,223,7,224,17,547,7,11.8,11.4,95.4,14,11.3,11.1,14.8,999.9,2,13.83,0.7
22/02/2018,256,3.7,233,11.3,258,0.2,12.3,9.7,70,17.8,9.2,7,13.7,1009.1,10.9,20.62,2.3
23/02/2018,228,2.1,67,7.7,239,0,11.2,10.8,94.7,20.8,7.4,4.1,14,1012.3,11,21.88,3.8
24/02/2018,34,0.5,70,12.4,387,0.2,14.3,13.5,90.6,21.1,10.3,7.6,16,1015,11.1,20.34,3.5
25/02/2018,324,3.1,325,16,531,6.2,18.5,13.5,53.5,25.5,11,7.4,16.6,1003.3,2.4,14.26,3.5
26/02/2018,259,3.4,183,19.6,334,3.4,12.3,11.7,92.9,17.4,11.4,11,16.2,1011.5,3,14.63,4.9
27/02/2018,358,0.3,54,10.3,386,2,13,11.2,78.9,16.9,11.2,9.1,15.6,1023,0.4,12.51,2.6
28/02/2018,42,2.8,72,10.8,406,0,13,12.6,95.6,20.6,12.1,11.7,15.6,1018.3,1.2,14.46,2.9
1/03/2018,59,3,69,8.2,273,0,19.4,17.4,81.2,25.2,13,13.5,17.1,1011.8,6.1,18.4,3
2/03/2018,43,1.5,59,9.3,343,0.2,17.4,16.9,94.5,24,15.9,13.3,18,1011.2,0,9.46,3.5
3/03/2018,82,3.4,84,9.8,395,0.2,18.8,17.6,88.6,24,16.3,15,17.9,1011,10.7,22.4,2.4
4/03/2018,46,1.7,111,9.8,372,0,16.4,16.1,97,27,13.7,11,17.9,1008.9,10.1,21.63,4.5
5/03/2018,239,4.6,190,8.8,330,0,18.3,17.1,88.2,23,15.3,12.3,18.6,1010.5,5.7,14.88,4.6
6/03/2018,200,3.2,199,14.9,372,10.2,16.2,15.8,95.8,19.2,15.8,15.6,18.8,1010.2,0.5,7.51,3
7/03/2018,245,1.9,178,5.7,155,0.2,12.2,11.1,86.5,17.8,10.7,9.5,15.9,1017.1,1.7,10.63,1.7
8/03/2018,23,0.5,70,8.8,196,0.6,10,9.9,97.9,20.1,6.9,3.3,14.1,1018.2,10.2,21,2
9/03/2018,262,1.5,163,12.9,338,2.2,14.1,12.7,83.7,16,10,7.9,16,1019.3,0.2,8.58,3.1
10/03/2018,296,0.7,58,8.8,172,0,9.4,8.9,93,18.3,7.1,2.1,14,1025.1,10.8,22.36,1.3
11/03/2018,40,2,78,12.9,513,0,10.9,10.4,93.1,20.1,5.4,1.2,13.6,1023,10.5,20.45,3.2
12/03/2018,281,1.8,50,9.3,236,0,13.7,13.5,97.5,24.3,8.5,4.5,14.7,1011.6,9.8,20.91,2.9
13/03/2018,248,3.9,193,12.4,268,0.2,20,14.8,54.3,20.3,9.5,6.6,15.5,997.4,2.8,11.15,3.3
14/03/2018,26,0.9,69,12.9,283,0,10.1,9.8,96,21.3,4.5,0.5,13.5,1012.2,10.8,21.36,2.4
15/03/2018,155,0.5,328,8.2,273,0,12.2,11.5,91.2,24,8.5,4.4,14.7,1012.2,3.8,12.64,3.1
16/03/2018,23,2.5,-,-,432,0,19.1,14.8,60.5,24,12.2,7.6,15.6,999.5,4.3,-,2.8
17/03/2018,259,1.6,65,10.3,409,0,11.1,9.6,81.2,14.8,9.9,8.8,15,1025.8,0,8.73,3.4
18/03/2018,23,3.1,52,12.4,563,0,11.9,9.8,75,19.6,8.4,5.1,14.1,1027.8,10,20.36,2.2
19/03/2018,82,3.6,51,9.3,384,0,16.5,14.8,82,23.8,11.8,10.3,15.3,1022.5,3.7,14.27,4.2
20/03/2018,88,4.8,79,8.8,368,0,16.9,15.6,87,23.8,14.2,11.5,16.2,1022.7,11.4,20.52,3.2
21/03/2018,14,2.3,232,11.8,540,7.2,15.6,15.4,97.5,24,14.4,11.8,17,1019.1,4.2,13.09,4
22/03/2018,242,6.9,230,16,441,3.4,10.4,10,94.7,11.2,10.2,9.8,15.1,1024,0,7.31,3.3
23/03/2018,214,0.7,271,5.1,129,4.2,9.4,8.3,85.1,12.4,8.2,7.5,13.1,1028,0,6.11,1.2
24/03/2018,346,0.6,52,9.3,194,2.8,11,10.8,97.9,18,9.4,9,14,1021.3,3.3,11.66,1
25/03/2018,180,0.6,324,10.3,169,0,10.4,10.3,98.7,24.1,9.3,7.4,14.1,1016.4,7.2,17.51,1.8
26/03/2018,57,0.6,87,6.7,207,0,13.5,12,82.6,25,9,5.5,14.1,1018,9.5,18.48,3
27/03/2018,74,2.3,355,16,378,0,14.6,12.2,73.4,26.1,7.2,3.7,13.7,1012.5,2.6,8.39,3.3
28/03/2018,20,1.4,71,11.8,402,0,13.7,11,70.3,22.8,8.3,4.8,14,1017.8,9.4,17.93,2.4
29/03/2018,237,2.1,203,11.3,242,0,13.3,12.5,90.1,19.8,12.4,9.7,15.4,1017.1,9.6,11.54,3.7
30/03/2018,9,1,76,10.3,384,0,8.8,8.7,98.1,20,5.5,1.8,12.9,1017.3,8.6,18.53,2.2
31/03/2018,26,2.4,188,20.1,370,0,15.7,12.1,62.8,27.5,8.9,5.1,14.2,1001.3,-,17.38,2.7
1/04/2018,172,0.3,66,13.4,347,0,11.7,9.8,76.9,18.2,2.6,-1.6,12.4,1018.6,9.7,17.98,4.1
2/04/2018,9,0.9,59,5.1,265,0.4,12.5,11,81.8,22,6,1.6,13.3,1014.5,2.3,8.18,2.4
3/04/2018,189,2.9,309,12.4,358,0,21.2,15.5,51.5,26.1,12.6,12.2,15.4,1005.8,7,15.83,1.9
4/04/2018,45,1.4,298,18,353,0,15.1,13,76.9,22.9,7.1,2.7,14,1006.9,3,10.69,4
5/04/2018,48,4.2,70,12.9,410,0.2,14.7,12.1,71.4,17.8,11.3,8.8,14.7,1015.8,7.5,15.35,2.2
6/04/2018,20,1.4,312,17.5,416,0,13.2,11.3,77.6,27.2,3.6,-0.7,12.8,1009.5,5.4,13.22,2.8
7/04/2018,203,9.6,194,13.9,300,0,10.4,9.9,92.8,16.3,7.8,4.1,14.2,1014.5,5.6,12.05,3
8/04/2018,26,1.5,193,16,323,0,11.8,9.7,74.9,20.3,7.1,1.1,12.7,1013.3,5.5,12.22,1.7
9/04/2018,236,2.7,203,12.4,250,36.4,10.1,9,85.5,12.1,7.3,3.5,13.6,1011.4,0,4.5,2.5
10/04/2018,217,2.7,205,16,516,23.4,6,5.4,91.3,8.4,5.9,5.2,10.2,1005.3,0,3.52,0.7
11/04/2018,256,8.4,215,19.6,400,8.8,4.2,3.5,88.7,10.5,3.4,1.2,7.5,1010.7,2.6,7.49,1
12/04/2018,48,2.5,219,12.4,368,1.4,3.9,3,84.3,13.9,-0.2,-3.7,7,1005.7,2.8,9.93,1.5
13/04/2018,220,4.4,221,13.4,225,0,9.8,8,76.1,14.1,4,3.2,8.7,1008.8,8.6,13.84,1.8
14/04/2018,253,1.7,60,6.7,259,0,5.9,5.1,87.6,15.3,1.8,-1.4,8.3,1015.3,5.9,12.84,1.6
15/04/2018,51,6,58,18,743,3.4,10,8.8,84.6,16.8,4.1,0.1,8.9,1014.6,5.9,12.05,1.7
16/04/2018,51,1.6,297,13.9,376,0,13.7,13.5,97.3,20.7,10.1,10.5,12.5,993.1,6.8,12.4,2.3
17/04/2018,68,2.3,284,16.5,396,0.2,16.7,13.1,63.7,21.8,7.9,1.3,10.8,995.1,9.7,14.76,1.9
18/04/2018,251,3.8,230,10.3,184,0.2,9.6,7.5,72.6,15,3.6,0.7,9.3,1004.8,9.8,14.39,2.7
19/04/2018,51,0.7,310,14.9,404,0,9.8,8.1,77.7,22,2,-2.1,8,1010.6,4.8,11.58,1.6
20/04/2018,338,4.7,299,17,486,0,17.9,12.2,47.3,22.5,9.9,3.5,10.7,1003.4,10.6,14.01,2.5
21/04/2018,79,6,182,13.9,358,0.8,12.2,10.4,78.6,19.9,7.4,3.4,10.7,1001.9,-,13.53,3.8
22/04/2018,242,0.5,254,5.7,107,0,8.2,6.8,79.8,15.2,3.9,-0.9,9.6,1016.6,10,14.2,2.3
23/04/2018,349,1.3,72,7.7,258,0.2,7,5.8,81.7,15.3,0,-3.9,7.9,1021.1,9.2,13.73,1.4
24/04/2018,290,1.3,238,8.2,249,0,13.3,10.6,69.8,19.2,2.7,-0.8,9.2,1012.9,8,13.16,1.5
25/04/2018,242,1.5,69,7.2,201,0.2,8.7,8.5,96.5,16.7,3.3,0,9.4,1019.7,6.8,11.83,1.6
26/04/2018,338,1,91,7.7,378,0,8.7,8.6,98.5,22.3,3.8,-0.2,9.2,1020.7,8.1,12.53,1.3
27/04/2018,73,4.8,76,9.3,244,6.6,13.8,12.8,88.9,19.2,8.8,7.2,11.7,1012,1.8,8.26,2.3
28/04/2018,270,2.4,244,6.7,320,29.6,10.7,10.4,96.2,12.1,10.6,6.9,12,1013.2,0,2.65,1.1
29/04/2018,251,5.8,241,10.3,204,3.4,10.2,9.7,93,11.8,9.9,9.6,11.3,1008.8,0,3.13,0.5
30/04/2018,248,1.5,233,9.3,304,3.6,10.4,9.9,93,11.4,5.6,3,10.3,1007.3,0,2.58,0.5
1/05/2018,11,1.7,187,8.2,173,0,9.7,9.3,94.1,17,6.9,4,9.9,1005.9,7.6,11.31,0
2/05/2018,163,0.4,190,6.2,127,0.2,8.8,8.2,92,15.7,6.8,3,10.3,1019.1,7.4,11.55,1.2
3/05/2018,355,1.2,68,8.8,299,0,8.4,8.1,96,15.7,2.4,-0.6,8.7,1022.8,6.6,10.82,1.2
4/05/2018,40,2.4,68,13.9,430,0,8.7,8.5,96.6,15.5,4.8,0.9,9.7,1025.2,3.9,8.75,1.1
5/05/2018,315,1.5,314,14.9,245,0,9,8.7,96,18.8,6.4,3.6,10.7,1017.4,2,6.41,1.1
6/05/2018,45,1.1,311,14.4,275,0,12,10,76.4,20.5,7.5,4.1,10.4,1012.2,8,11.14,1.3
7/05/2018,9,1.3,300,14.9,307,0,7.5,6.3,82.5,20.3,3.1,-1.4,8.5,1011.3,3.6,7.68,1.9
8/05/2018,321,2.8,309,14.4,321,0,16.6,11.2,47.4,19.9,5.6,0.2,8.9,1014.3,1.7,5.07,1.8
9/05/2018,248,1.4,68,10.8,302,0,12.8,8.9,56.2,19.1,7.4,0.9,8.9,1021.1,9.2,11.08,1.8
10/05/2018,228,1.7,53,5.7,144,0.2,7.7,7.1,91.5,19.2,4.7,0.4,9.6,1022.6,4.9,8.58,2.2
11/05/2018,40,2.6,69,11.8,411,1.8,11.1,10.6,93,18.2,5.1,1.5,9.9,1015.8,5.4,7.99,1.1
12/05/2018,186,5,220,10.8,298,0,10.9,10,88.2,13.1,10.5,9.2,11.4,1020.6,0.9,5.58,0.9
13/05/2018,9,2,33,5.1,158,6.2,8.6,7.2,80.7,11.2,5.9,1.1,9.9,1019.2,0,2.19,0.7
14/05/2018,85,0.7,79,5.7,181,5.6,9,8.9,97.9,12.8,7.8,6.7,10.2,1021.7,0,3.75,0.5
15/05/2018,234,2.1,227,4.6,133,2.6,10,9.9,98.7,12.9,8.8,5.7,10.9,1015.9,0,2.84,0.4
16/05/2018,138,0.6,206,18,291,7,8.6,8.6,99.9,10.5,5.9,2.4,10.6,1002.7,0,1.98,0.3
17/05/2018,228,0.7,233,10.8,190,0,6.4,5.8,91.4,12.6,5.2,3.8,9.3,1006.3,6.9,8.84,0
18/05/2018,104,1.2,287,10.3,186,0,9.7,7.4,70.1,18.7,4.6,-1,7.6,1004.6,8.6,9.7,0.8
19/05/2018,90,1.3,316,9.8,251,0,7.5,7,92.2,19,3.5,-0.6,8,1000.2,7.9,9.36,1.3
20/05/2018,344,1.2,338,12.9,444,2.4,7.7,5.7,71.5,18.3,2.2,-2,7,999.5,3,5.96,1.2
21/05/2018,214,3.9,314,12.4,193,0,7.6,6.1,77.9,13.9,6.7,4.7,8.2,998.9,7.1,8.42,2
22/05/2018,42,5.2,338,17,433,7.4,9.8,7,63.8,16.5,0.4,-3.7,6.7,990.3,0.5,4.12,1
23/05/2018,307,1.8,222,11.8,218,1.2,5.2,4.4,87.6,12,2.4,-1.1,7.2,989,7.1,8.04,1.5
24/05/2018,9,2.6,307,15.4,334,0,5.9,3.8,68.2,13.5,-0.3,-4.2,5.4,989.5,7.6,9.52,0.7
25/05/2018,217,1.9,209,13.9,346,6.4,3.3,1.7,72.8,10.3,-1.5,-4.7,4.8,996.8,6.5,6.51,1.1
26/05/2018,301,1.3,245,10.8,267,0.4,4.9,4.3,90,10.8,2.9,-1.1,6,1011.8,0,6.98,1
27/05/2018,273,2.9,203,18.5,744,13.6,6,4.9,83.5,11.2,4.9,1.5,6.8,1009,4.4,6.85,0.7
28/05/2018,245,7.2,214,18.5,365,3.4,4.1,3.5,89.9,7.5,3.4,2.3,5.8,1023.3,1.6,4.76,1.7
29/05/2018,240,2.1,210,6.2,169,0,4.7,3.5,80.4,8.4,3.3,1.4,6,1026.3,1,4.63,0.6
30/05/2018,290,1.3,166,5.1,122,0,2.3,1.6,86.5,10.1,0.4,-2.3,5.7,1024,6,7.36,0.5
31/05/2018,293,2.1,223,3.1,96,0,4.8,4.1,88.8,10.1,2.3,2.3,6.6,1023.6,2.2,5.99,0.5
1/06/2018,245,1.4,278,3.6,124,0.6,5.5,4.4,82.7,11,4.9,1.9,7.3,1027.4,0.8,5.07,0.3
2/06/2018,220,1.8,271,4.1,122,6.8,6,5.9,97.8,8.5,4.8,2.2,7.8,1030.2,0,2.86,0.6
3/06/2018,239,2,86,7.2,242,8.4,6.8,6.7,98.5,10.3,5.8,2.4,8.3,1021.8,-,1.92,0.1
4/06/2018,203,3.6,91,6.2,273,11.8,7.7,7.6,98.6,9.6,6.8,4.5,8.5,1011.9,0,1.98,0.3
5/06/2018,242,4.4,186,13.9,460,24,8.4,8.2,96.7,11.3,7.7,7.7,9,1005.9,3.7,5.45,0.2
6/06/2018,239,8.8,233,19,458,5.4,2.9,2.2,88,9.9,2.8,2,6.2,1016.1,2.3,4.71,0.5
7/06/2018,242,6.7,199,12.9,338,0,9.9,7.5,69.7,13,3,2.6,6.7,1018.4,0,4.72,1.2
8/06/2018,318,0.8,59,8.8,310,0,7.9,7.3,92,12.2,7.5,5.9,8.2,1027.5,6.3,7.66,0.7
9/06/2018,357,1.1,315,11.3,211,0,4,3.9,98.6,15.3,3,-0.9,6.4,1018.1,0.4,1.55,0.7
10/06/2018,76,1.3,328,7.2,188,0.6,8.3,6.9,80.7,14.3,3.9,2.2,7.3,1019.1,0,4.34,0.7
11/06/2018,183,3.1,200,5.7,137,5.2,8.3,8.2,97.9,8.9,8.2,5.6,8.6,1030.7,0,1.55,0.6
12/06/2018,242,1.6,236,6.7,361,19,6.3,6.2,97.9,8.5,4.9,2.4,7.6,1026.5,0,2,0.1
13/06/2018,228,7.3,238,11.3,425,3.2,7.6,7.4,96.6,9.7,6.3,6.1,8.1,1012.9,0,2.17,0.2
14/06/2018,242,3.6,236,7.2,242,0,8.6,8.4,97.3,10.7,7.6,7.3,8.7,1013.7,0,3.01,0.2
15/06/2018,31,1.8,43,7.7,285,0,7.1,6.9,96.6,10.7,6.9,3.9,8.8,1015.1,0,3.28,0.2
16/06/2018,59,2,45,5.1,177,0.2,8.3,8.2,98.1,10.3,7.1,7.2,9.3,1009.2,0.2,3.53,0.4
17/06/2018,146,0.9,72,6.7,148,0,7.3,7.3,99.5,10.1,6.1,6.2,8.9,1007.4,0.1,2.92,0.1
18/06/2018,236,1.1,216,9.3,342,2.8,7.4,7.1,95.2,8.5,7,6.9,8.8,1007.1,0,1.62,0.1
19/06/2018,242,4.7,214,10.8,327,3,7.3,6.9,94,10.7,6.5,5.6,8.2,1017.2,2.7,4.6,0.3
20/06/2018,186,1.7,222,7.7,112,0.2,6.9,6.7,97.3,10.4,6.1,4.4,7.9,1027,1.7,4.73,0.4
21/06/2018,248,1.1,235,3.1,62,0,3.7,3.7,100,9.7,3,-0.9,7.3,1024.9,2.2,4.76,0.2
22/06/2018,270,0.4,49,4.1,76,0.2,-3.1,-3.2,94.9,8.6,-4.4,-6.8,3.9,1020,6.8,7.83,0.2
23/06/2018,296,0.6,66,5.1,157,0.2,-2.3,-2.5,93.6,9.1,-4.2,-6.8,3.1,1016.2,5.7,7.43,0.2
24/06/2018,9,1.6,284,10.8,294,0.2,2.9,2.2,87.4,16.4,-2,-4.7,3.2,1000.5,5.6,6.54,0.4
25/06/2018,217,1.6,273,10.3,206,0,2.5,1.1,74.8,12.7,2.3,-2.3,4.2,999.3,6.8,7.18,0.9
26/06/2018,237,4.2,224,16,373,0,3.6,2,72.8,8.7,-0.1,-4.8,4.1,1006.6,7.5,6.55,0.9
27/06/2018,293,1.1,191,6.2,156,0,2.5,1.4,80.5,13.6,0.4,-2.9,4.2,1019.5,4.9,6.23,0.8
28/06/2018,242,0.6,282,4.6,158,0,5.5,4.6,86.5,13.5,1.4,-2.4,5.6,1022.7,6.5,7.1,0.7
29/06/2018,298,1.4,201,5.7,113,0,2.9,1.9,81.8,11.5,0,-5,4.2,1027.4,8.4,7.75,0.4
30/06/2018,265,1,81,6.7,210,0.4,0.1,-0.2,94.5,11.3,-3.5,-6.5,3.2,1030,7.8,7.85,0.4
1/07/2018,59,2.2,345,12.4,314,2.6,6,5.6,93.3,18.4,-0.2,-4.2,3.8,1014.4,2.5,5.57,0.5
2/07/2018,248,3.3,211,14.4,370,1,9.1,8.4,90.3,11.5,5.8,4.9,7.2,1014.1,0.9,4.42,0.7
3/07/2018,48,2,38,5.7,195,0,3.8,3.4,93.3,11.4,3.2,0.2,5.6,1029.3,7.3,7.69,0.2
4/07/2018,265,1.5,266,7.2,126,0.2,0.4,0.2,96.5,13.6,-1.9,-5.2,3.8,1025.2,7,7.75,0.5
5/07/2018,31,0.4,69,10.8,308,0.2,0.2,-0.1,94.3,10.3,-1.1,-3.1,3.8,1028.8,3.6,6.46,0.4
6/07/2018,31,1.4,75,5.7,265,0.2,5.5,5.3,97.4,15.1,0.2,-0.3,5.2,1016.7,0.8,4.6,0.8
7/07/2018,166,4.1,315,13.9,293,0,15.1,10.4,51.3,19.2,5.3,4.2,7,997.9,8.4,8.01,0.5
8/07/2018,51,4.6,32,16.5,418,0.4,8.9,6.5,68.5,16.2,-0.3,-4.8,5.2,993.5,0,3.27,1.3
9/07/2018,321,4.3,284,12.9,305,4.8,10.7,7.3,58.2,14.4,4.2,-0.2,6.3,982.3,2.3,5.82,1
10/07/2018,293,3,276,8.2,124,0,5.1,4.1,83.4,12.2,4.1,0.6,5.6,1003,8.5,8.24,1.1
11/07/2018,360,1.2,201,13.4,302,0,-0.2,-0.4,95,12.9,-2.4,-6.1,3.4,1014,6.4,7.97,0.5
12/07/2018,273,2.3,197,10.3,144,0,5.4,3.5,70.1,11.5,-0.2,-0.6,5.3,1026.1,8.5,8.4,0.9
13/07/2018,301,0.8,46,3.6,108,0.2,-1.3,-1.6,92.3,13.1,-4.2,-7.2,3,1022.8,8.4,8.72,0.5
14/07/2018,299,0.8,64,4.6,135,1,-1,-1.2,95,13.4,-3.4,-6.4,2.6,1021.2,8,8.45,0.5
15/07/2018,175,0.8,58,12.9,435,8.2,4.8,4.6,96.6,10.7,-1,-4.4,4.3,1022.4,0,2.51,0.6
16/07/2018,48,3,53,12.4,233,0.6,9,8.9,98.8,13.4,4.7,5.1,7.8,1006.4,2.8,5.24,0.2
17/07/2018,107,1.2,292,8.2,146,0,7.6,5.7,73.1,18,6.5,0.2,6.5,1006.1,8.6,8.71,0.1
18/07/2018,276,0.6,86,4.6,113,0.4,2.2,2,95.3,15.6,0,-3.7,4.7,1012.7,8.4,8.75,1.1
19/07/2018,31,1.6,70,5.1,128,0,0.8,0.7,98.5,12.9,-2.7,-6.2,3.6,1010.9,8.2,8.88,0.6
20/07/2018,279,0.9,56,5.1,147,0.2,-0.4,-0.5,97.9,12.1,-2.9,-6.1,3.3,1014.9,6.4,8.64,0.5
21/07/2018,107,2.1,326,16,557,0.2,7.9,6,73.6,17.6,-0.4,-3.3,3.6,1008,3,5.76,0.6
22/07/2018,267,3.9,318,18,278,0.4,10.6,6.7,52.1,15,7.5,2.6,5.9,1000.6,8.4,8.67,1.7
23/07/2018,256,3.9,223,10.3,306,1.8,6.6,5.9,90,8.3,4.6,-2.8,5.7,1010,0.3,3.68,1.6
24/07/2018,265,2.5,237,6.7,182,0.2,5.1,4.9,96.5,7.9,4.2,2.1,5.7,1019.4,0.9,4.72,0.4
25/07/2018,282,0.7,79,5.7,185,0.2,-0.1,-0.2,98.7,9.5,-1.1,-2.7,4,1013.6,6.6,8.97,0.3
26/07/2018,211,1.8,219,7.7,179,0,5.6,5.4,96.6,11.1,-0.1,-1.5,4.5,1001.2,5.6,7.64,0.6
27/07/2018,217,1.7,310,7.7,216,0.2,1.6,0.9,86.6,16,-1.8,-5.5,3.2,1002,3.7,6.93,0.3
28/07/2018,115,1.5,301,12.9,335,0,3.9,2.4,74.6,16.3,0.3,-4.4,3.6,1000.3,4.5,7.44,1.1
29/07/2018,287,1.4,199,17,359,1,9,7.1,75,12.8,4,2.8,5.9,998.2,2.5,5.09,1.7
30/07/2018,23,1.1,65,10.8,429,0,2.7,2.2,91.2,10.5,1.2,-2,4.7,1016.9,8.4,10.21,1
31/07/2018,45,4.8,335,11.3,317,0,9.7,7.2,67.2,17.9,2.7,3.3,6.4,1006.2,5.1,7.45,1.2
1/08/2018,200,1.8,349,8.8,86,0,8.5,6.6,74.3,11.9,3.1,-1.3,5.6,1010.1,0.1,3.49,1.4
2/08/2018,65,2.6,83,6.7,227,0.2,6.3,5.8,92.1,11.3,0.2,-2.2,4.6,1012.2,0,2.15,0.5
3/08/2018,256,1.7,195,6.7,221,0,4.9,4.9,99.3,12.3,1.4,-1.4,4.9,1013.4,7.9,9.07,0.3
